# Habitat mask points exported from surfaceDxy2
# Wed Jul 03 10:07:00 p.m. 2019 
x y forest D.0
2674805 5982735 nonbeech 13.6292451558181
2674815 5982735 nonbeech 14.0432270929276
2674825 5982735 nonbeech 14.448827684637
2674835 5982735 nonbeech 14.8446130712225
2674845 5982735 nonbeech 15.2291522996158
2674855 5982735 nonbeech 15.6010258024181
2674865 5982735 nonbeech 15.9588340192337
2674875 5982735 nonbeech 16.3012060881934
2674885 5982735 nonbeech 16.6268085330014
2674895 5982735 nonbeech 16.9343538691192
2674905 5982735 nonbeech 17.2226090518359
2674915 5982735 nonbeech 17.4904036889908
2674925 5982735 nonbeech 17.7366379420377
2674935 5982735 nonbeech 17.9602900409701
2674945 5982735 nonbeech 18.1604233413549
2674955 5982735 nonbeech 18.3361928553349
2674965 5982735 nonbeech 18.4868511929098
2674975 5982735 nonbeech 18.611753855061
2674985 5982735 nonbeech 18.7103638262736
2674995 5982735 nonbeech 18.7822554206661
2675005 5982735 nonbeech 18.8271173431845
2675015 5982735 nonbeech 18.8447549350553
2675025 5982735 nonbeech 18.8350915808346
2675035 5982735 nonbeech 18.7981692628195
2675045 5982735 nonbeech 18.7341482572094
2675055 5982735 nonbeech 18.6433059750932
2675065 5982735 nonbeech 18.5260349599906
2675075 5982735 nonbeech 18.3828400621751
2675085 5982735 nonbeech 18.2143348182393
2675095 5982735 nonbeech 18.0212370722338
2675105 5982735 nonbeech 17.8043638821087
2675115 5982735 nonbeech 17.5646257620228
2675125 5982735 nonbeech 17.3030203172816
2675135 5982735 nonbeech 17.020625334138
2675145 5982735 nonbeech 16.7185913913797
2675155 5982735 nonbeech 16.398134064491
2675165 5982735 nonbeech 16.0605257961653
2675175 5982735 nonbeech 15.7070875090364
2675185 5982735 nonbeech 15.3391800376885
2675195 5982735 nonbeech 14.9581954572821
2675205 5982735 nonbeech 14.5655483855253
2675215 5982735 nonbeech 14.1626673332451
2675225 5982735 nonbeech 13.7509861765113
2675235 5982735 nonbeech 13.3319358201905
2675245 5982735 nonbeech 12.9069361190121
2675255 5982735 nonbeech 12.4773881177852
2675265 5982735 nonbeech 12.0446666673877
2675275 5982735 nonbeech 11.6101134676402
2674725 5982745 nonbeech 9.93238815179835
2674735 5982745 nonbeech 10.3671108596411
2674745 5982745 nonbeech 10.8051892930251
2674755 5982745 nonbeech 11.2454695503241
2674765 5982745 nonbeech 11.6867400966127
2674775 5982745 nonbeech 12.1277365742277
2674785 5982745 nonbeech 12.5671471954622
2674795 5982745 nonbeech 13.003618692485
2674805 5982745 nonbeech 13.4357627928725
2674815 5982745 nonbeech 13.8621631825484
2674825 5982745 nonbeech 14.2813829115496
2674835 5982745 nonbeech 14.6919721919669
2674845 5982745 nonbeech 15.0924765317233
2674855 5982745 nonbeech 15.4814451426605
2674865 5982745 nonbeech 15.8574395567692
2674875 5982745 nonbeech 16.2190423804118
2674885 5982745 nonbeech 16.5648661131107
2674895 5982745 nonbeech 16.8935619549779
2674905 5982745 nonbeech 17.203828525192
2674915 5982745 nonbeech 17.4944204131277
2674925 5982745 nonbeech 17.7641564838442
2674935 5982745 nonbeech 18.0119278606561
2674945 5982745 nonbeech 18.2367055094445
2674955 5982745 nonbeech 18.437547352221
2674965 5982745 nonbeech 18.6136048411913
2674975 5982745 nonbeech 18.7641289291589
2674985 5982745 nonbeech 18.8884753775049
2674995 5982745 nonbeech 18.9861093491191
2675005 5982745 nonbeech 19.0566092404665
2675015 5982745 nonbeech 19.0996697143697
2675025 5982745 nonbeech 19.1151039029808
2675035 5982745 nonbeech 19.1028447587005
2675045 5982745 nonbeech 19.0629455393792
2675055 5982745 nonbeech 18.9955794228865
2675065 5982745 nonbeech 18.9010382549522
2675075 5982745 nonbeech 18.7797304429481
2675085 5982745 nonbeech 18.6321780168803
2675095 5982745 nonbeech 18.4590128871882
2675105 5982745 nonbeech 18.2609723368868
2675115 5982745 nonbeech 18.038893793047
2675125 5982745 nonbeech 17.7937089294926
2675135 5982745 nonbeech 17.5264371588088
2675145 5982745 nonbeech 17.2381785772427
2675155 5982745 nonbeech 16.930106430765
2675165 5982745 nonbeech 16.6034591743969
2675175 5982745 nonbeech 16.2595321998632
2675185 5982745 nonbeech 15.899669308671
2675195 5982745 nonbeech 15.5252540088399
2675205 5982745 nonbeech 15.1377007137126
2675215 5982745 nonbeech 14.7384459205757
2675225 5982745 nonbeech 14.3289394452492
2675235 5982745 nonbeech 13.9106357864006
2675245 5982745 nonbeech 13.4849856901458
2675255 5982745 nonbeech 13.0534279815928
2675265 5982745 nonbeech 12.6173817254218
2675275 5982745 nonbeech 12.1782387724569
2674725 5982755 nonbeech 9.67708693803473
2674735 5982755 nonbeech 10.1139840857488
2674745 5982755 nonbeech 10.5552972144132
2674755 5982755 nonbeech 10.9999128601178
2674765 5982755 nonbeech 11.4466551813634
2674775 5982755 nonbeech 11.8942902843897
2674785 5982755 nonbeech 12.341531156066
2674795 5982755 nonbeech 12.7870431853071
2674805 5982755 nonbeech 13.2294502471456
2674815 5982755 nonbeech 13.6673413167921
2674825 5982755 nonbeech 14.099277574347
2674835 5982755 nonbeech 14.5237999543825
2674845 5982755 nonbeech 14.9394370884845
2674855 5982755 nonbeech 15.3447135831225
2674865 5982755 nonbeech 15.7381585699904
2674875 5982755 nonbeech 16.1183144613193
2674885 5982755 nonbeech 16.4837458386771
2674895 5982755 nonbeech 16.8330484005165
2674905 5982755 nonbeech 17.1648578912724
2674915 5982755 nonbeech 17.4778589331912
2674925 5982755 nonbeech 17.7707936813439
2674935 5982755 nonbeech 18.04247022246
2674945 5982755 nonbeech 18.2917706393289
2674955 5982755 nonbeech 18.5176586645693
2674965 5982755 nonbeech 18.7191868505349
2674975 5982755 nonbeech 18.895503185996
2674985 5982755 nonbeech 19.0458570949703
2674995 5982755 nonbeech 19.1696047586178
2675005 5982755 nonbeech 19.2662137074054
2675015 5982755 nonbeech 19.3352666377117
2675025 5982755 nonbeech 19.376464414591
2675035 5982755 nonbeech 19.3896282304642
2675045 5982755 nonbeech 19.3747008979354
2675055 5982755 nonbeech 19.3317472636569
2675065 5982755 nonbeech 19.2609537390486
2675075 5982755 nonbeech 19.1626269526266
2675085 5982755 nonbeech 19.0371915375727
2675095 5982755 nonbeech 18.885187076884
2675105 5982755 nonbeech 18.707264236855
2675115 5982755 nonbeech 18.5041801276601
2675125 5982755 nonbeech 18.2767929373237
2675135 5982755 nonbeech 18.0260558922877
2675145 5982755 nonbeech 17.7530106040308
2675155 5982755 nonbeech 17.4587798666899
2675165 5982755 nonbeech 17.1445599753126
2675175 5982755 nonbeech 16.811612638183
2675185 5982755 nonbeech 16.461256559582
2675195 5982755 nonbeech 16.0948587713269
2675205 5982755 nonbeech 15.7138257924955
2675215 5982755 nonbeech 15.3195946968636
2675225 5982755 nonbeech 14.9136241667956
2675235 5982755 nonbeech 14.4973856106588
2675245 5982755 nonbeech 14.0723544183174
2675255 5982755 nonbeech 13.6400014259617
2675265 5982755 nonbeech 13.2017846574996
2675275 5982755 nonbeech 12.7591414050535
2674735 5982765 nonbeech 9.85543355845978
2674745 5982765 nonbeech 10.2990578801441
2674755 5982765 nonbeech 10.7470641383478
2674765 5982765 nonbeech 11.1983170730001
2674775 5982765 nonbeech 11.6516185131012
2674785 5982765 nonbeech 12.1057118195767
2674795 5982765 nonbeech 12.5592869430005
2674805 5982765 nonbeech 13.0109860762626
2674815 5982765 nonbeech 13.4594098753252
2674825 5982765 nonbeech 13.9031242143206
2674835 5982765 nonbeech 14.340667434499
2674845 5982765 nonbeech 14.7705580400198
2674855 5982765 nonbeech 15.191302787396
2674865 5982765 nonbeech 15.6014051096386
2674875 5982765 nonbeech 15.9993738108968
2674885 5982765 nonbeech 16.3837319627366
2674895 5982765 nonbeech 16.7530259292211
2674905 5982765 nonbeech 17.105834444723
2674915 5982765 nonbeech 17.4407776659791
2674925 5982765 nonbeech 17.7565261183329
2674935 5982765 nonbeech 18.0518094554518
2674945 5982765 nonbeech 18.3254249520737
2674955 5982765 nonbeech 18.576245650554
2674965 5982765 nonbeech 18.8032280841435
2674975 5982765 nonbeech 19.005419503025
2674985 5982765 nonbeech 19.1819645331439
2674995 5982765 nonbeech 19.3321112027388
2675005 5982765 nonbeech 19.4552162771772
2675015 5982765 nonbeech 19.5507498491411
2675025 5982765 nonbeech 19.6182991383305
2675035 5982765 nonbeech 19.6575714625596
2675045 5982765 nonbeech 19.6683963503226
2675055 5982765 nonbeech 19.6507267734896
2675065 5982765 nonbeech 19.6046394876605
2675075 5982765 nonbeech 19.5303344767308
2675085 5982765 nonbeech 19.4281335072919
2675095 5982765 nonbeech 19.2984778074896
2675105 5982765 nonbeech 19.1419248937708
2675115 5982765 nonbeech 18.9591445774533
2675125 5982765 nonbeech 18.7509141911426
2675135 5982765 nonbeech 18.5181130825988
2675145 5982765 nonbeech 18.2617164306188
2675155 5982765 nonbeech 17.982788443771
2675165 5982765 nonbeech 17.6824750083224
2675175 5982765 nonbeech 17.3619958563683
2675185 5982765 nonbeech 17.0226363289638
2675195 5982765 nonbeech 16.6657388119329
2675205 5982765 nonbeech 16.2926939239618
2675215 5982765 nonbeech 15.904931537573
2675225 5982765 nonbeech 15.5039117136185
2675235 5982765 nonbeech 15.0911156290517
2675245 5982765 nonbeech 14.6680365759626
2675255 5982765 nonbeech 14.2361711072423
2675265 5982765 nonbeech 13.7970104008201
2675275 5982765 nonbeech 13.3520319102745
2674745 5982775 nonbeech 10.0372207631066
2674755 5982775 nonbeech 10.487678895481
2674765 5982775 nonbeech 10.94248260893
2674775 5982775 nonbeech 11.400474450078
2674785 5982775 nonbeech 11.8604335221703
2674795 5982775 nonbeech 12.321080047958
2674805 5982775 nonbeech 12.7810805548048
2674815 5982775 nonbeech 13.23905366118
2674825 5982775 nonbeech 13.6935764366717
2674835 5982775 nonbeech 14.143191300673
2674845 5982775 nonbeech 14.5864134180673
2674855 5982775 nonbeech 15.0217385436577
2674865 5982775 nonbeech 15.4476512608455
2674875 5982775 nonbeech 15.8626335542604
2674885 5982775 nonbeech 16.2651736507687
2674895 5982775 nonbeech 16.6537750586202
2674905 5982775 nonbeech 17.0269657305271
2674915 5982775 nonbeech 17.3833072732565
2674925 5982775 nonbeech 17.7214041239365
2674935 5982775 nonbeech 18.039912611773
2674945 5982775 nonbeech 18.3375498232851
2674955 5982775 nonbeech 18.6131021895256
2674965 5982775 nonbeech 18.8654337150704
2674975 5982775 nonbeech 19.0934937708374
2674985 5982775 nonbeech 19.2963243760218
2674995 5982775 nonbeech 19.473066898575
2675005 5982775 nonbeech 19.6229681086788
2675015 5982775 nonbeech 19.7453855255116
2675025 5982775 nonbeech 19.8397920042034
2675035 5982775 nonbeech 19.9057795171579
2675045 5982775 nonbeech 19.9430620917879
2675055 5982775 nonbeech 19.9514778750658
2675065 5982775 nonbeech 19.9309903040326
2675075 5982775 nonbeech 19.8816883704206
2675085 5982775 nonbeech 19.8037859767101
2675095 5982775 nonbeech 19.6976203901389
2675105 5982775 nonbeech 19.5636498103021
2675115 5982775 nonbeech 19.4024500748882
2675125 5982775 nonbeech 19.2147105366953
2675135 5982775 nonbeech 19.0012291532317
2675145 5982775 nonbeech 18.762906837844
2675155 5982775 nonbeech 18.5007411283183
2675165 5982775 nonbeech 18.2158192351972
2675175 5982775 nonbeech 17.9093105375631
2675185 5982775 nonbeech 17.5824585987006
2675195 5982775 nonbeech 17.2365727778117
2675205 5982775 nonbeech 16.8730195167907
2675215 5982775 nonbeech 16.4932133829442
2675225 5982775 nonbeech 16.0986079494528
2675235 5982775 nonbeech 15.690686595336
2675245 5982775 nonbeech 15.2709533057054
2675255 5982775 nonbeech 14.8409235512129
2675265 5982775 nonbeech 14.4021153228698
2675275 5982775 nonbeech 13.9560403948739
2674755 5982785 nonbeech 10.2225176335044
2674765 5982785 nonbeech 10.6799179264551
2674775 5982785 nonbeech 11.1416250629758
2674785 5982785 nonbeech 11.6064589922991
2674795 5982785 nonbeech 12.0731756889265
2674805 5982785 nonbeech 12.5404718380959
2674815 5982785 nonbeech 13.006990150868
2674825 5982785 nonbeech 13.4713252870647
2674835 5982785 nonbeech 13.9320303571567
2674845 5982785 nonbeech 14.3876239671288
2674855 5982785 nonbeech 14.8365977634426
2674865 5982785 nonbeech 15.2774244285681
2674875 5982785 nonbeech 15.7085660712604
2674885 5982785 nonbeech 16.1284829499148
2674895 5982785 nonbeech 16.5356424620332
2674905 5982785 nonbeech 16.928528328164
2674915 5982785 nonbeech 17.3056498947111
2674925 5982785 nonbeech 17.6655514768306
2674935 5982785 nonbeech 18.0068216602886
2674945 5982785 nonbeech 18.3281024797129
2674955 5982785 nonbeech 18.6280983901563
2674965 5982785 nonbeech 18.9055849493402
2674975 5982785 nonbeech 19.1594171293692
2674985 5982785 nonbeech 19.3885371791046
2674995 5982785 nonbeech 19.591981961739
2675005 5982785 nonbeech 19.7688896963974
2675015 5982785 nonbeech 19.9185060377647
2675025 5982785 nonbeech 20.0401894337358
2675035 5982785 nonbeech 20.1334157078495
2675045 5982785 nonbeech 20.1977818207072
2675055 5982785 nonbeech 20.2330087726085
2675065 5982785 nonbeech 20.2389436181508
2675075 5982785 nonbeech 20.2155605724375
2675085 5982785 nonbeech 20.1629611976988
2675095 5982785 nonbeech 20.0813736684356
2675105 5982785 nonbeech 19.971151122526
2675115 5982785 nonbeech 19.8327691149687
2675125 5982785 nonbeech 19.6668221999539
2675135 5982785 nonbeech 19.4740196756366
2675145 5982785 nonbeech 19.2551805342256
2675155 5982785 nonbeech 19.0112276676942
2675165 5982785 nonbeech 18.7431813864641
2675175 5982785 nonbeech 18.4521523147332
2675185 5982785 nonbeech 18.1393337316317
2675195 5982785 nonbeech 17.8059934320399
2675205 5982785 nonbeech 17.4534651846369
2675215 5982785 nonbeech 17.0831398675356
2675225 5982785 nonbeech 16.6964563636781
2675235 5982785 nonbeech 16.2948922990076
2675245 5982785 nonbeech 15.8799547063063
2675255 5982785 nonbeech 15.4531706965203
2675265 5982785 nonbeech 15.0160782174057
2675275 5982785 nonbeech 14.5702169764846
2674755 5982795 nonbeech 9.95234219230103
2674765 5982795 nonbeech 10.4113946886712
2674775 5982795 nonbeech 10.8758472326045
2674785 5982795 nonbeech 11.3445654276449
2674795 5982795 nonbeech 11.816346214489
2674805 5982795 nonbeech 12.2899220290629
2674815 5982795 nonbeech 12.7639656131721
2674825 5982795 nonbeech 13.2370954622131
2674835 5982795 nonbeech 13.7078818872215
2674845 5982795 nonbeech 14.174853661296
2674855 5982795 nonbeech 14.636505213275
2674865 5982795 nonbeech 15.0913043245561
2674875 5982795 nonbeech 15.5377002782298
2674885 5982795 nonbeech 15.9741324033494
2674895 5982795 nonbeech 16.3990389512783
2674905 5982795 nonbeech 16.8108662357319
2674915 5982795 nonbeech 17.208077963449
2674925 5982795 nonbeech 17.5891646784811
2674935 5982795 nonbeech 17.9526532399254
2674945 5982795 nonbeech 18.2971162506398
2674955 5982795 nonbeech 18.6211813530886
2674965 5982795 nonbeech 18.923540308038
2674975 5982795 nonbeech 19.2029577723617
2674985 5982795 nonbeech 19.4582796937482
2674995 5982795 nonbeech 19.6884412426204
2675005 5982795 nonbeech 19.8924742050661
2675015 5982795 nonbeech 20.0695137650066
2675025 5982795 nonbeech 20.2188046091514
2675035 5982795 nonbeech 20.3397062944508
2675045 5982795 nonbeech 20.4316978246769
2675055 5982795 nonbeech 20.4943813903734
2675065 5982795 nonbeech 20.5274852346078
2675075 5982795 nonbeech 20.5308656156358
2675085 5982795 nonbeech 20.5045078466464
2675095 5982795 nonbeech 20.4485264020602
2675105 5982795 nonbeech 20.3631640893066
2675115 5982795 nonbeech 20.2487902944631
2675125 5982795 nonbeech 20.1058983194968
2675135 5982795 nonbeech 19.9351018379645
2675145 5982795 nonbeech 19.7371305048075
2675155 5982795 nonbeech 19.5128247641872
2675165 5982795 nonbeech 19.2631299070558
2675175 5982795 nonbeech 18.9890894372457
2675185 5982795 nonbeech 18.6918378111988
2675195 5982795 nonbeech 18.3725926219749
2675205 5982795 nonbeech 18.0326463028175
2675215 5982795 nonbeech 17.6733574292564
2675225 5982795 nonbeech 17.2961417014713
2675235 5982795 nonbeech 16.9024626903923
2675245 5982795 nonbeech 16.4938224317851
2675255 5982795 nonbeech 16.0717519523503
2675265 5982795 nonbeech 15.6378018107007
2675275 5982795 nonbeech 15.1935327339831
2674765 5982805 nonbeech 10.1376863666204
2674775 5982805 nonbeech 10.6039239160113
2674785 5982805 nonbeech 11.075540569626
2674795 5982805 nonbeech 11.5513791521326
2674805 5982805 nonbeech 12.0302131773715
2674815 5982805 nonbeech 12.5107511259083
2674825 5982805 nonbeech 12.9916413835157
2674835 5982805 nonbeech 13.4714778242031
2674845 5982805 nonbeech 13.9488060140862
2674855 5982805 nonbeech 14.4221300050534
2674865 5982805 nonbeech 14.8899196799293
2674875 5982805 nonbeech 15.3506186037693
2674885 5982805 nonbeech 15.8026523291306
2674895 5982805 nonbeech 16.2444370967636
2674905 5982805 nonbeech 16.6743888672479
2674915 5982805 nonbeech 17.0909326137472
2674925 5982805 nonbeech 17.4925118013756
2674935 5982805 nonbeech 17.8775979747265
2674945 5982805 nonbeech 18.2447003719873
2674955 5982805 nonbeech 18.5923754818187
2674965 5982805 nonbeech 18.9192364578542
2674975 5982805 nonbeech 19.2239623053257
2674985 5982805 nonbeech 19.5053067549577
2674995 5982805 nonbeech 19.7621067409189
2675005 5982805 nonbeech 19.9932904022587
2675015 5982805 nonbeech 20.1978845308849
2675025 5982805 nonbeech 20.3750213937116
2675035 5982805 nonbeech 20.5239448620853
2675045 5982805 nonbeech 20.6440157879173
2675055 5982805 nonbeech 20.7347165730397
2675065 5982805 nonbeech 20.7956548860768
2675075 5982805 nonbeech 20.8265664894825
2675085 5982805 nonbeech 20.8273171482394
2675095 5982805 nonbeech 20.7979036009255
2675105 5982805 nonbeech 20.7384535833199
2675115 5982805 nonbeech 20.6492249043071
2675125 5982805 nonbeech 20.5306035834357
2675135 5982805 nonbeech 20.3831010689588
2675145 5982805 nonbeech 20.2073505644099
2675155 5982805 nonbeech 20.0041025006341
2675165 5982805 nonbeech 19.7742191985818
2675175 5982805 nonbeech 19.5186687759737
2675185 5982805 nonbeech 19.2385183580757
2675195 5982805 nonbeech 18.9349266591805
2675205 5982805 nonbeech 18.6091360069146
2675215 5982805 nonbeech 18.2624638861097
2675225 5982805 nonbeech 17.8962940826535
2675235 5982805 nonbeech 17.5120675104224
2675245 5982805 nonbeech 17.1112728060973
2675255 5982805 nonbeech 16.6954367773471
2675265 5982805 nonbeech 16.2661147895647
2675275 5982805 nonbeech 15.8248811750663
2674785 5982815 nonbeech 10.8001788028953
2674795 5982815 nonbeech 11.2790732213826
2674805 5982815 nonbeech 11.762143240057
2674815 5982815 nonbeech 12.2481385202871
2674825 5982815 nonbeech 12.7357431634278
2674835 5982815 nonbeech 13.2235807798338
2674845 5982815 nonbeech 13.7102202099492
2674855 5982815 nonbeech 14.194181872758
2674865 5982815 nonbeech 14.673944709444
2674875 5982815 nonbeech 15.1479536827602
2674885 5982815 nonbeech 15.6146277854556
2674895 5982815 nonbeech 16.0723685042563
2674905 5982815 nonbeech 16.5195686794399
2674915 5982815 nonbeech 16.9546216940826
2674925 5982815 nonbeech 17.3759309216924
2674935 5982815 nonbeech 17.7819193562493
2674945 5982815 nonbeech 18.1710393447505
2674955 5982815 nonbeech 18.5417823392592
2674965 5982815 nonbeech 18.8926885832606
2674975 5982815 nonbeech 19.222356645873
2674985 5982815 nonbeech 19.5294527171942
2674995 5982815 nonbeech 19.8127195788009
2675005 5982815 nonbeech 20.0709851651773
2675015 5982815 nonbeech 20.3031706346179
2675025 5982815 nonbeech 20.5082978719169
2675035 5982815 nonbeech 20.6854963498775
2675045 5982815 nonbeech 20.8340092823157
2675055 5982815 nonbeech 20.9531990077128
2675065 5982815 nonbeech 21.0425515499318
2675075 5982815 nonbeech 21.1016803103548
2675085 5982815 nonbeech 21.1303288543285
2675095 5982815 nonbeech 21.1283727638148
2675105 5982815 nonbeech 21.0958205375167
2675115 5982815 nonbeech 21.0328135293668
2675125 5982815 nonbeech 20.939624926002
2675135 5982815 nonbeech 20.8166577735735
2675145 5982815 nonbeech 20.6644420738374
2675155 5982815 nonbeech 20.4836309788006
2675165 5982815 nonbeech 20.274996122156
2675175 5982815 nonbeech 20.0394221341968
2675185 5982815 nonbeech 19.7779003947652
2675195 5982815 nonbeech 19.4915220859511
2675205 5982815 nonbeech 19.1814706126382
2675215 5982815 nonbeech 18.8490134645171
2675225 5982815 nonbeech 18.4954935977904
2675235 5982815 nonbeech 18.1223204184331
2675245 5982815 nonbeech 17.7309604515141
2675255 5982815 nonbeech 17.3229277827121
2675265 5982815 nonbeech 16.8997743587675
2675275 5982815 nonbeech 16.4630802332144
2674795 5982825 nonbeech 11.0002343689411
2674805 5982825 nonbeech 11.4865220326157
2674815 5982825 nonbeech 11.9769362825554
2674825 5982825 nonbeech 12.4702024946246
2674835 5982825 nonbeech 12.9649799599384
2674845 5982825 nonbeech 13.4598670871592
2674855 5982825 nonbeech 13.953407264437
2674865 5982825 nonbeech 14.4440953552494
2674875 5982825 nonbeech 14.9303847948527
2674885 5982825 nonbeech 15.4106952466177
2674895 5982825 nonbeech 15.883420770288
2674905 5982825 beech 16.3469384472808
2674915 5982825 beech 16.7996174016367
2674925 5982825 beech 17.2398281492326
2674935 5982825 nonbeech 17.6659522024791
2674945 5982825 nonbeech 18.0763918530355
2674955 5982825 nonbeech 18.4695800511607
2674965 5982825 nonbeech 18.8439902972581
2674975 5982825 nonbeech 19.1981464590245
2674985 5982825 nonbeech 19.530632426428
2674995 5982825 nonbeech 19.8401015165602
2675005 5982825 nonbeech 20.1252855412431
2675015 5982825 nonbeech 20.385003452151
2675025 5982825 nonbeech 20.6181694811063
2675035 5982825 nonbeech 20.8238006971161
2675045 5982825 nonbeech 21.0010239065949
2675055 5982825 nonbeech 21.1490818290151
2675065 5982825 nonbeech 21.2673384868805
2675075 5982825 nonbeech 21.3552837563444
2675085 5982825 nonbeech 21.4125370329121
2675095 5982825 nonbeech 21.4388499753679
2675105 5982825 nonbeech 21.4341083002447
2675115 5982825 nonbeech 21.398332608693
2675125 5982825 nonbeech 21.3316782373759
2675135 5982825 nonbeech 21.2344341349029
2675175 5982825 nonbeech 20.549872828046
2675185 5982825 nonbeech 20.3084928253457
2675195 5982825 nonbeech 20.0408817994222
2675205 5982825 nonbeech 19.7481554320701
2675215 5982825 nonbeech 19.4315222587517
2675225 5982825 nonbeech 19.0922753656889
2675235 5982825 nonbeech 18.7317836068943
2675245 5982825 nonbeech 18.3514824244755
2675255 5982825 nonbeech 17.9528643581379
2675265 5982825 nonbeech 17.5374693313656
2675275 5982825 nonbeech 17.1068748022919
2674805 5982835 beech 11.2041671990096
2674815 5982835 beech 11.6979654423792
2674825 5982835 beech 12.1958384921081
2674835 5982835 nonbeech 12.6964869979837
2674845 5982835 nonbeech 13.1985450025581
2674855 5982835 nonbeech 13.7005852795315
2674865 5982835 nonbeech 14.2011253393855
2674875 5982835 nonbeech 14.6986340754681
2674885 5982835 nonbeech 15.1915390160819
2674895 5982835 beech 15.6782341405906
2674905 5982835 beech 16.1570882102496
2674915 5982835 beech 16.6264535574715
2674925 5982835 beech 17.08467527068
2674935 5982835 beech 17.5301007058689
2674945 5982835 beech 17.9610892505768
2674955 5982835 nonbeech 18.3760222612951
2675035 5982835 nonbeech 20.9383760775988
2675045 5982835 nonbeech 21.1444810406157
2675055 5982835 nonbeech 21.3216908708873
2675065 5982835 nonbeech 21.469247962221
2675075 5982835 nonbeech 21.5865182245814
2675085 5982835 nonbeech 21.6729956231086
2675095 5982835 nonbeech 21.7283058156368
2675185 5982835 nonbeech 20.8287950939366
2675195 5982835 nonbeech 20.5814915003644
2675205 5982835 nonbeech 20.3076709572896
2675215 5982835 nonbeech 20.0084740967075
2675225 5982835 nonbeech 19.685135032012
2675235 5982835 nonbeech 19.3389728875017
2675245 5982835 nonbeech 18.9713828481966
2675255 5982835 nonbeech 18.5838268147919
2675265 5982835 nonbeech 18.1778237511063
2675275 5982835 nonbeech 17.7549398128731
2674855 5982845 beech 13.4365234824028
2674865 5982845 beech 13.9458220554293
2674875 5982845 beech 14.453462528857
2674885 5982845 beech 14.9578874049479
2674895 5982845 beech 15.4574978981459
2674905 5982845 beech 15.950661913807
2674915 5982845 beech 16.4357225443809
2674925 5982845 beech 16.9110070253273
2674935 5982845 beech 17.3748360864332
2674945 5982845 beech 17.8255336281294
2675055 5982845 nonbeech 21.4704285312404
2675065 5982845 nonbeech 21.6475856124664
2675075 5982845 nonbeech 21.7945946708069
2675085 5982845 nonbeech 21.9108237132585
2675205 5982845 nonbeech 20.8584793784026
2675215 5982845 nonbeech 20.5783267830234
2675225 5982845 nonbeech 20.2725346843551
2675235 5982845 nonbeech 19.942363228561
2675245 5982845 nonbeech 19.5891580267512
2675255 5982845 nonbeech 19.2143410350127
2675265 5982845 nonbeech 18.8194010415859
2674885 5982855 nonbeech 14.7105087056333
2674895 5982855 nonbeech 15.221946509344
2674905 5982855 beech 15.7283537728278
2674915 5982855 beech 16.2280719319924
2674925 5982855 beech 16.7194180352815
2674935 5982855 beech 17.2006938689635
2675075 5982855 nonbeech 21.9787980930471
2675085 5982855 nonbeech 22.1252105009957
2675215 5982855 nonbeech 21.1395186865185
2675225 5982855 nonbeech 20.8529091548338
2675235 5982855 nonbeech 20.5403947191311
2675245 5982855 nonbeech 20.2032620207847
2675255 5982855 nonbeech 19.8428836137548
2675265 5982855 nonbeech 19.4607086722206
2675085 5982865 nonbeech 22.3154198962334
2675225 5982865 nonbeech 21.42467267708
2675235 5982865 nonbeech 21.1314789310199
2675245 5982865 nonbeech 20.8121126604629
2675255 5982865 nonbeech 20.4678874721651
2675265 5982865 nonbeech 20.1002033263915
2675235 5982875 nonbeech 21.7140056454799
2675245 5982875 nonbeech 21.4140979667992
2675255 5982875 nonbeech 21.0877479190504
2675245 5982885 nonbeech 22.0075829481703
